well_id,date,reservoir_pressure,dynamic_level,intake_pressure,bottomhole_pressure,oil_rate,liquid_rate,water_cut,pump_pressure,gas_factor,productivity
Mc_901,2025-02-14,135.16,,,124,0.0865134,0.1,0.1,158,1750006.35739666,0.0093015743
Mc_901,2025-03-17,135.16,,,124,0.0865134,0.1,0.1,158,1750006.35739666,0.0093015743
Mc_901,2025-04-16,133.804681,,,124,0.0864135,0.1,0.1,160.1,1752029.48613353,0.0105421958
Mc_901,2025-05-16,133.1,,,124,0.0865134,0.1,0.1,160.2,1750006.35739666,0.0113330381
Mc_901,2025-06-16,133.07401779,,,124,0.0865134,0.1,0.1,160.2,1750006.35739666,0.0113645421
Mc_901,2025-07-17,131.4931598529,,,124,0.0865134,0.1,0.1,160.2,1750006.35739666,0.0136919299
Mc_901,2025-08-15,131.49,,,124,0.0865134,0.1,0.1,160.2,1750006.35739666,0.0136975648
Mr_1501,2024-12-17,122.3,,105.16,106.6102685034,51.428,65,8,138,1992.513805709,4.3721838388
Mr_1501,2025-01-17,129.5,,119,120.5141271961,52.546,65,6,138,2003.4255699768,7.4495324736
Mr_1501,2025-02-14,131.46,,,84.9,52.546,65,6,138,2003.4255699768,1.6442908534
Mr_1501,2025-03-17,130,,,84.9,52.546,65,6,138,2003.4255699768,1.6908877117
Mr_1501,2025-04-16,134.7,,78,84.9,52.6071,65,6,160.2,2001.0987110105,1.549395036
Mr_1501,2025-05-16,139.9,,78,84.9,52.6071,65,6,160.2,2001.0987110105,1.4201129061
Mr_1501,2025-06-16,135.8,,78,84.9,52.6071,65,6,160.2,2001.0987110105,1.5200219547
Mr_1501,2025-07-17,148.0266216467,,47,51.3862379574,95.88096,128,13,160.2,956.7592981964,1.8231241993
Mr_1501,2025-08-15,148.0266216467,,29,32.4000982848,102.18348,129,8,160.2,900.4097335499,1.686433682
Mr_1501,2025-09-16,147.0192169179,,24,27.7933305239,79.22922,107,14,160.2,665.1838803916,1.3719392637
Mr_1501,2025-10-17,125,,29,32.5200015237,38.02176,69,36,160.2,1490.4886044202,1.0401936586
Mr_1501,2025-11-14,115,,20,22.6545784635,42.18039,69,29,160.2,1490.4793436002,1.1072233994
Mr_1501,2025-12-16,114.2932779675,,17,20.5705996699,12.77724,28,47,160.2,1252.3048796141,0.4365561163
Mr_1501,2026-01-16,101.8932779675,,22,25.7887625996,14.70588,28,39,160.2,1251.81220029,0.5125082969
Mr_1501,2026-02-12,108.3500779915,,23,26.6873067134,36.34281,63,33,160.2,1020.7245944934,1.0930354547
Mr_1501,2026-03-17,109.4879084305,,28,32.0071841339,38.51253,63,29,160.2,1008.3471535108,1.1240053155
Mr_1502,2024-12-17,145,,50.39,50.917988484,196.6476,309,26,138,141.3289559598,4.2464324057
Mr_1502,2025-01-17,145,,39,39.4775689415,182.6812,247,14,138,159.3979019188,3.252182811
Mr_1502,2025-02-14,144,,35,35.4199386001,91.3664,166,36,138,343.7040312412,2.0908883974
Mr_1502,2025-03-17,74,,31,31.455848244,67.0972,166,53,138,347.6896204313,4.7050258215
Mr_1502,2025-04-16,85.2,,30,33.9195950604,90.31295,161,35,160.2,239.2569393426,4.0087031204
Mr_1502,2025-05-16,91.7,,23,28.8514792474,62.27408,176,59,160.2,199.5533294109,3.560001076
Mr_1502,2025-06-16,81.3,,23,28.9972916824,44.1856,128,60,160.2,297.8345886443,3.0139632622
Mr_1502,2025-07-17,87.8,,36,42.019591746,48.12951,143,61,160.2,165.075439164,3.5957705138
Mr_1502,2025-08-15,84.1836170437,,36,42.1366682564,33.657,130,70,160.2,173.7231482307,3.4429739655
Mr_1502,2025-09-16,85.9067001918,,25,30.9422851851,49.7088,128,55,160.2,310.7296897129,2.9000020223
Mr_1502,2025-10-17,137,,31,37.212590231,18.84792,78,72,160.2,669.145454777,0.9975830307
Mr_1502,2025-11-14,64,,21,27.0072592336,43.5815,101,50,160.2,284.9144705896,3.3226984159
Mr_1502,2025-12-16,61.3656650952,,22,28.3030596903,15.534,90,80,160.2,754.4740569074,2.9811830967
Mr_1502,2026-01-16,60.2461639979,,20,25.1286159102,59.8059,90,23,160.2,773.9202988334,3.3171298289
Mr_1502,2026-02-12,54.0910639663,,22,27.6276689079,66.61497,83,7,160.2,131.8172176614,3.9640449346
Mr_1502,2026-03-17,54.2532899178,,21,26.6946737428,59.3744,80,14,160.2,88.3040502304,3.6638700784
Mr_1503,2025-06-16,156.2206255294,,62,64.9103559442,144.984,200,16,160.2,1102.1147161066,2.8762541135
Mr_1503,2025-07-17,138.8503601025,,51,53.7424115847,158.24,200,8,160.2,1105.6180485339,3.1848970887
Mr_1503,2025-08-15,124.0036417922,,62,65.3731894211,68.5248,83,4,160.2,1574.0724526011,1.7809772412
Mr_1503,2025-09-16,125.432372,,62,65.3731894211,68.5248,83,4,160.2,1574.0724526011,1.7445262675
Mr_1503,2025-10-17,141.4616280501,,62,65.3731894211,68.5248,83,4,160.2,1574.0724526011,1.4241188691
Mr_1503,2025-11-14,141.4616280501,,62,65.3731894211,68.5248,83,4,160.2,1574.0724526011,1.4241188691
Mr_1503,2025-12-16,127.16,,62,65.3731894211,68.5248,83,4,160.2,1574.0724526011,1.7025207571
Mr_1503,2026-01-16,134.2,,62,65.3731894211,68.5248,83,4,160.2,1574.0724526011,1.5517384989
Mr_1503,2026-02-12,133.28,,62,65.3731894211,68.5248,83,4,160.2,1574.0724526011,1.5698782138
Mr_1503,2026-03-17,141.2914589655,,62,65.3731894211,68.5248,83,4,160.2,1574.0724526011,1.4268712325
Mr_1504,2024-11-15,132.8,,70,71.6957431189,154.1268,201,10,138,120.9977758573,4.0708122797
Mr_1504,2024-12-17,132.8,,41.29,42.5935450211,164.4786,195,1,138,237.6844160882,3.0912987672
Mr_1504,2025-01-17,102.3,,36,37.2529154494,154.5102,195,7,138,237.9842884159,4.127904065
Mr_1504,2025-02-14,108.54,,39,40.2490295886,102.7512,134,10,138,331.0034335365,2.6760322403
Mr_1504,2025-03-17,106,,33,34.1381710185,102.7512,134,10,138,331.0034335365,2.6221277459
Mr_1504,2025-04-16,92.4,,27,30.0015450714,71.1822,89,7,160.2,522.0968163389,2.0131366008
Mr_1504,2025-05-16,90.6,,27,30.0015450714,71.1822,89,7,160.2,522.0968163389,2.0645518442
Mr_1504,2025-06-16,86.6,,51,55.2897244656,68.8688,88,9,160.2,523.0960899566,3.309632802
Mr_1504,2025-07-17,94.7,,51,55.2897244656,68.8688,88,9,160.2,523.0960899566,2.7041456146
Mr_1504,2025-08-15,94.7,,41,44.0444761035,74.1664,88,2,160.2,777.697178237,2.2712624865
Mr_1504,2025-09-16,105.7227354405,,37,41.3947341417,126.0416,229,36,160.2,99.0069945161,4.5535156532
Mr_1504,2025-10-17,105.9900916922,,60,64.5849066802,96.6296,212,47,160.2,65.3836919536,5.7601877074
Mr_1504,2025-11-14,204.7892251237,,155,159.6838850832,91.0224,252,58,160.2,66.3792648842,5.5869600776
Mr_1504,2025-12-16,204.7892251237,,151,155.867673923,43.5504,211,76,160.2,61.4230868144,4.3141296389
Mr_1504,2026-01-16,196.9300770316,,145,149.8972816517,43.5504,211,76,160.2,39.6322421838,4.4929828818
Mr_1504,2026-02-12,209.9536791131,,103,107.6970745727,69.531,231,65,160.2,87.1841336958,2.3356013777
Mr_1504,2026-03-17,209.5114980984,,54,58.74230793,61.6448,224,68,160.2,94.2820805648,1.669422112
Mr_1505,2026-01-16,106,,36,37.3649662153,140.352,170,4,160.2,643.9523483812,3.4538926528
Mr_1505,2026-02-12,106,,21,20.8203413511,73.2204,86,1,160.2,602.3048221534,1.5679716367
Mr_1505,2026-03-17,65.42,,29,28.4057118416,52.7868,62,1,160.2,250.7255601779,2.2340598833
Mr_1506,2025-01-17,110.1,,41,44.3157316627,36.44004,47,9,138,556.3934616976,0.9577077109
Mr_1506,2025-02-14,109.17,,36,39.2724880164,39.24312,47,2,138,555.9955477546,0.9365983153
Mr_1506,2025-03-17,108,,47,50.2524379244,39.24312,47,2,138,555.9955477546,1.0641534794
Mr_1506,2025-04-16,94.1,,47,51.6172940424,22.5664,32,18,160.2,137.7268859898,0.9160066528
Mr_1506,2025-05-16,96.4,,57,61.5781259794,22.5664,32,18,160.2,137.9927680091,1.0686153917
Mr_1506,2025-06-16,96.3997416188,,57,61.5781259794,22.5664,32,18,160.2,137.9927680091,1.0686225531
Mr_1507,2025-12-16,100,,31,32.6472618173,95.35266,117,6,158,449.0907752337,2.4533203791
Mr_1507,2026-01-16,86.2810662976,,32,35.7452613155,86.5332,117,14,160.2,452.7510828214,3.0536424904
Mr_1507,2026-02-12,94.2082947935,,25,27.672792225,37.84,55,20,160.2,909.4608879493,1.1620847478
Mr_1507,2026-03-17,92.271059144,,20,22.6176069527,31.1234,47,23,160.2,804.9249118027,0.9751635542
Mr_1509,2025-01-17,145.7,,42,42.0200753336,562.5756,710,7,138,97.9992733421,9.4890637072
Mr_1509,2025-02-14,135.49,,34,33.9896965101,256.33272,307,2,138,237.390685044,4.5189569946
Mr_1509,2025-03-17,80.3,,31,31.0130017358,261.302436,307,0.1,138,237.001234845,8.5642925458
Mr_1509,2025-04-16,60.3,,28,30.6209579017,127.6326,153,3,160.2,353.6792324218,6.5668020278
Mr_1509,2025-05-16,61.9,,29,31.7381164415,122.3694,153,7,160.2,353.6750200622,6.4023324204
Mr_1509,2025-06-16,71.0928811347,,64,32.3,49.3124,61,6,160.2,444.8171251044,2.0551672819
Mr_1509,2025-07-17,83.6,,53,56.2440859121,49.837,61,5,160.2,444.8301462769,2.593651075
Mr_1509,2025-08-15,83.6,,60,63.2051158176,67.5702,81,3,160.2,248.6599122098,4.4427164412
Mr_1509,2025-09-16,92.0927137018,,57,60.0977373027,44.5824,54,4,160.2,289.7555986219,1.9863245568
Mr_1509,2025-10-17,88.7015409194,,55,58.115680634,43.6536,54,6,160.2,289.2774020928,2.0692096408
Mr_1509,2025-11-14,92.5972422832,,56,59.0890614314,45.5112,54,2,160.2,289.2914271652,1.9149435235
Mr_1509,2025-12-16,68.4973854653,,53,56.1116457383,42.1056,51,4,160.2,688.3169934641,4.4618726627
Mr_1509,2026-01-16,68.8454345246,,50,53.0961672324,41.2284,51,6,160.2,688.530236439,3.5839316469
Mr_1509,2026-02-12,71.7801702041,,44,46.4765270052,49.3124,61,6,160.2,905.4923305294,2.8360448358
Mr_1509,2026-03-17,71.6065838201,,39,41.3544460431,55.0572,66,3,160.2,816.1148768917,2.6740221438
Mr_1511,2024-12-17,,,,92,54.4428,71,10,138,2452.5740777477,
Mr_1511,2025-01-17,130.6058305455,,,92,48.92184,66,13,138,2194.7048598336,1.9391518089
Mr_1511,2025-02-14,83.26,,,40,48.92184,66,13,138,2194.7048598336,1.9411582612
Mr_1511,2025-03-17,83.26,,,40,48.92184,66,13,138,2194.7048598336,1.9411582612
Mr_1511,2025-04-16,87.2997735,,,40,49.43862,66,13,160.2,2171.7636940513,1.7975828437
Mr_1511,2025-05-16,89,,,40,49.43862,66,13,160.2,2171.7636940513,1.743924042
Mr_1511,2025-06-16,89.8262390118,,,40,49.43862,66,13,160.2,2171.7636940513,1.7188042965
Mr_1511,2025-07-17,88.0200292037,,36,39.8781379584,64.61805,79,5,160.2,1101.5343236139,2.1498754775
Mr_1511,2025-08-15,72.3627568757,,31,34.7529636932,50.49765,69,15,160.2,1173.8962110118,2.3260527064
Mr_1511,2025-09-16,72.5198205009,,26,29.3213874901,32.5458,45,16,160.2,1361.8039808516,1.3769829312
Mr_1511,2025-10-17,84.660150935,,30,34.65891706,28.87794,39,14,160.2,840.607051611,1.0318049625
Mr_1511,2025-11-14,40,,20,23.734947664,28.54215,39,15,160.2,843.5944734367,2.8627033478
Mr_1511,2025-12-16,54.9617951017,,18,20.6815446276,17.90019,27,23,160.2,1689.0882163821,1.0445139461
Mr_1511,2026-01-16,54.9617951017,,18,20.6815446276,17.90019,27,23,160.2,1689.0882163821,1.0445139461
Mr_1511,2026-02-12,63.6156562971,,18,20.6815446276,17.90019,27,23,160.2,1689.0882163821,0.8610628226
Mr_1515,2026-03-17,145,,121,121.0083513915,265.052,335,8,160.2,145.7034845992,14.9910411522
Mr_1604,2026-01-16,160,,33,32.7480751763,31.7856,264,86,160.2,495.3500956408,2.5770272514
Mr_1604,2026-02-12,65.66602,,34,33.6731262274,18.1632,264,92,160.2,495.342230444,8.534656078
Mr_1604,2026-03-17,65.66602,,37,36.6466738775,15.867,205,91,160.2,495.3677443751,7.282671088
Mr_1608,2025-11-14,134.828472,,104,107.8120454423,212.076,685,64,160.2,84.2103774119,26.3162626541
Mr_1608,2025-12-16,133.5,,94,97.7087625631,153.295,713,75,160.2,141.6680257021,20.680601854
Mr_1608,2026-01-16,124.8658625245,,86,89.5614535087,190.0858,713,69,160.2,141.6676048395,21.2042231466
Mr_1608,2026-02-12,122.7368956972,,84,87.5279676715,196.2176,713,68,160.2,141.6692488339,21.3180511383
Mr_1608,2026-03-17,106.788472,,86,89.5458979694,196.2176,713,68,160.2,141.6692488339,42.4263632743
Mr_1609,2025-11-14,90,,38,41.7176994671,196.4928,272,16,160.2,90.9244511758,7.1957469015
Mr_1609,2025-12-16,96.424,,31,34.7166049143,161.8176,196,4,160.2,110.7419712071,4.4079882988
Mr_1609,2026-01-16,96.424,,58,62.1455049221,79.2232,196,53,160.2,118.8793181795,6.2843550669
Mr_1609,2026-02-12,88.3249156962,,44,47.8357780895,139.9048,196,17,160.2,118.8808389705,5.9170282978
Mr_1609,2026-03-17,89.6172074774,,43,46.8689827355,82.56,100,4,160.2,118.8832364341,2.950121423
Mr_1701,2025-11-14,150.565064552,,108,111.8417887604,201.74351,241,3,160.2,2077.0482282181,7.006586235
Mr_1701,2025-12-16,122.4276126807,,99,102.7106182619,180.27207,211,1,160.2,2267.0289413108,11.5175886998
Mr_1701,2026-01-16,122.4276126807,,98,101.69145457,180.27207,211,1,160.2,2267.0289413108,10.9948532308
Mr_1701,2026-02-12,120.8007191695,,97,100.6615715747,181.728814,211,0.2,160.2,2267.22989564,11.3137206166
Mr_1701,2026-03-17,119.0429253266,,95,98.644172313,178.45114,211,2,160.2,2267.2424507907,11.1780449361
Mr_1702,2025-07-17,120.1,,92,98.170112582,304.956,591,40,160.2,46.9248022666,28.4395891984
Mr_1702,2025-08-15,120.1,,88,94.2850875221,254.13,591,50,160.2,46.5627828277,24.1712631538
Mr_1702,2025-09-16,120.1,,62,65.5800582626,206.1936,648,63,160.2,275.4110699847,13.252056567
Mr_1702,2025-10-17,92.4,,58,61.3593371025,119.54,556,75,160.2,480.4835201606,18.8427183871
Mr_1702,2025-11-14,98,,61,64.6723167293,66.8736,486,84,160.2,873.1547277251,15.0898006828
Mr_1702,2025-12-16,96.1176,,66,69.2813744085,63.0552,564,87,160.2,1278.9904718406,21.4600426489
Mr_1702,2026-01-16,96.1176,,67,69.901791423,101.8584,564,79,160.2,1278.9814094861,22.2266128561
Mr_1702,2026-02-12,89.117428528,,67,69.9835572973,92.1576,564,81,160.2,1278.9938106027,30.1380863735
Mr_1702,2026-03-17,88.9404526813,,71,73.989437274,101.8584,564,79,160.2,1278.9814094861,38.418046564
Mr_1703,2025-03-17,150,,133,135.3827781287,93.51552,112,2,138,129.6576226064,7.6735442029
Mr_1703,2025-04-16,144.3352964755,,95,97.8858534358,220.265216,256,0.3,160.2,853.9568953093,6.4280042373
Mr_1703,2025-05-16,128.6,,85,87.713537983,216.50944,256,2,160.2,853.9535273843,7.2747518757
Mr_1703,2025-06-16,119.7856132451,,82,84.8264310811,143.98292,172,3,160.2,1094.7687406256,5.6336475005
Mr_1703,2025-07-17,124.1,,56,58.242952922,202.196585,235,0.3,160.2,719.3791131537,4.6673919558
Mr_1703,2025-08-15,112.3816624,,64,66.2951089165,85.437,100,1,160.2,1552.7464681578,2.6496540377
Mr_1703,2025-09-16,119.8478551694,,57,59.2374620545,99.707568,116,0.4,160.2,1308.5466090197,2.4674068258
Mr_1703,2025-10-17,106.2,,57,59.2374620545,99.707568,116,0.4,160.2,1308.5466090197,3.0720047707
Mr_1703,2025-11-14,102,,57,59.6351817665,99.707568,116,0.4,160.2,1308.5466090197,3.3557748062
Mr_1703,2025-12-16,98.2061123797,,47,49.1016590676,73.57938,87,2,160.2,383.5857274144,2.2705478562
Mr_1703,2026-01-16,98.2061123797,,41,42.931923062,74.33019,87,1,160.2,383.5857274144,2.0956460074
Mr_1703,2026-02-12,100.114222075,,41,42.9255185366,74.705595,87,0.5,160.2,383.8936026144,2.0374508815
Mr_1703,2026-03-17,99.8526206181,,41,42.9428074824,73.57938,87,2,160.2,383.8847242257,2.0403664137
Mr_1704,2025-06-16,148,,123,126.5784841932,111.843,153,15,160.2,71.3321352253,7.5628604262
Mr_1704,2025-07-17,139.1,,118,121.6694145018,96.0534,153,27,160.2,71.3353197284,9.1585985577
Mr_1704,2025-08-15,139.1,,74,77.1548327296,236.2248,327,16,160.2,256.6495981794,6.4188502304
Mr_1704,2025-09-16,128.919165322,,70,71.0838206976,138.288,201,20,160.2,1023.3932083767,4.2056063816
Mr_1704,2025-10-17,129.5717128,,76,77.2814865338,67.1574,137,43,160.2,1479.047729662,2.9837231472
Mr_1704,2025-11-14,126.6515744793,,85,86.1253446725,72.6614,119,29,160.2,2068.6499296738,3.3004493569
Mr_1704,2025-12-16,90.0406104,,85,86.1253446725,72.6614,119,29,160.2,2068.6499296738,30.8166986578
Mr_1704,2026-01-16,125,,87,88.3322114961,55.3152,134,52,160.2,2066.5929075553,3.9421747298
Mr_1704,2026-02-12,131.18541788,,94,95.5852937132,40.334,134,65,160.2,2066.593940596,3.9639885233
Mr_1704,2026-03-17,131.18541788,,90,91.6252043963,36.8768,134,68,160.2,2001.9090593544,3.5774738129
Mr_1705,2025-01-17,120,,104,107.4124250584,700.8552,914,10,138,70.9390470385,75.7913847916
Mr_1705,2025-02-14,108.41,,86,89.3352866282,521.01504,637,4,138,66.0000141263,36.1407653399
Mr_1705,2025-03-17,108,,83,85.6155540137,444.744,696,25,138,223.0001978666,33.5310631706
Mr_1705,2025-04-16,108,,92,95.9561008636,182.1652,623,66,160.2,532.9942272179,52.6654434136
Mr_1705,2025-05-16,117.9,,108,111.8035306896,182.1652,623,66,160.2,850.9858084859,102.9950759513
Mr_1705,2025-06-16,113.74873,,92,95.3021701502,140.008,440,63,160.2,1359.2366150506,24.5660437192
Mr_1705,2025-07-17,111.8,,92,94.4748410498,140.008,440,63,160.2,1359.2366150506,26.1243282982
Mr_1705,2025-08-15,111.8,,85,88.1330624187,117.4932,414,67,160.2,865.8713865994,18.1370162237
Mr_1705,2025-09-16,105.1021272123,,71,74.1344097967,156.0728,349,48,160.2,570.6375486312,12.2291135287
Mr_1705,2025-10-17,90.3448916408,,69,72.8004595859,76.5744,318,72,160.2,471.5544620657,18.6468371616
Mr_1705,2025-11-14,90.3448916408,,73,77.1770079177,24.6132,318,91,160.2,471.5762273902,24.3150078688
Mr_1705,2025-12-16,89.0071851815,,83,86.9584725998,24.1832,148,81,160.2,6718.9205729597,72.3811762108
Mr_1705,2026-01-16,100,,88,92.0616038391,22.9104,148,82,160.2,6718.913681123,18.7627211234
Mr_1705,2026-02-12,96.0418498922,,75,77.2206247995,81.4592,148,36,160.2,6718.9095890949,8.3601957512
Mr_1705,2026-03-17,95.3868802524,,73,75.0311842087,108.188,148,15,160.2,6718.878248974,7.927548498
Mr_1706,2025-03-17,115,,89,88.3472741312,418.36608,496,1,138,162.1092226215,20.7229667283
Mr_1706,2025-04-16,108.7893782575,,84,86.6395585991,319.60008,372,0.1,160.2,382.409165855,18.4638438505
Mr_1706,2025-05-16,102,,85,87.6545951535,318.3204,372,0.5,160.2,382.4103010677,27.6514198329
Mr_1706,2025-06-16,94.4406460177,,82,84.877862136,208.77102,243,0.1,160.2,761.7005463689,26.6072215962
Mr_1706,2025-07-17,109.9969503772,,72,72.9834643235,76.7034,90,0.9,160.2,5721.4543292735,2.8563653168
Mr_1706,2025-08-15,110,,72,73.1951981787,156.6576,184,1,160.2,1912.214919672,5.8659846307
Mr_1706,2025-09-16,107.5774190637,,66,67.1691710592,122.73404,143,0.2,160.2,2288.509365454,4.2463609136
Mr_1706,2025-10-17,97.8647357917,,60,60.8792547318,42.57,50,1,160.2,5228.8935870331,1.6225087039
Mr_1706,2025-11-14,96.1464997831,,63,63.9116294597,42.57,50,1,160.2,5228.8935870331,1.8206391178
Mr_1707,2025-08-15,120,,95,98.5429849569,217.97568,492,48,160.2,90.0008661517,24.0113944117
Mr_1707,2025-09-16,111.07861974,,76,79.1383983211,238.44924,491,43,160.2,140.9985622097,16.748244283
Mr_1707,2025-10-17,101.2631665,,68,71.5466568794,137.4702,461,65,160.2,108.001588708,16.4259501198
Mr_1707,2025-11-14,94.2096640009,,80,83.3649047425,114.595,325,59,160.2,345.7567956717,30.6403754619
Mr_1707,2025-12-16,93.40823,,78,80.531779056,144.265,305,45,160.2,1150.2027518802,24.5724992124
Mr_1707,2026-01-16,93.40823,,76,78.2259112432,173.118,305,34,160.2,1150.1981307548,21.1464140318
Mr_1707,2026-02-12,87.1857584811,,74,75.8282850668,225.578,305,14,160.2,1150.2008174556,28.2893485009
Mr_1707,2026-03-17,87.8145923865,,78,79.8674268672,233.447,305,11,160.2,1150.2011163133,39.8033239399
Mr_1708,2025-12-16,108.8220439622,,64,62.6583076413,107.08104,141,12,160.2,1243.4694321236,3.6976699906
Mr_1708,2026-01-16,97.15,,58,56.8237569996,105.86421,141,13,160.2,1243.8670255037,4.2056439641
Mr_1708,2026-02-12,98.6393575135,,64,62.7230345511,118.03251,141,3,160.2,1243.8776401519,4.6647505683
Mr_1708,2026-03-17,98.3795492411,,57,55.9137013574,116.81568,141,4,160.2,1243.874110051,4.084279263
Mr_1709,2025-10-17,125,,56,56.1425477259,193.67446,229,2,160.2,1163.5917301641,4.3894197741
Mr_1709,2025-11-14,120.6865966366,,58,58.1482632228,152.93223,179,1,160.2,888.4654333491,3.7125618629
Mr_1709,2025-12-16,97.7305555149,,55,55.1387899364,122.300908,142,0.2,160.2,990.0335327028,4.1338946291
Mr_1709,2026-01-16,97.7305555149,,53,53.136865393,121.32054,142,1,160.2,990.0384551536,3.9881022628
Mr_1709,2026-02-12,106.4463984735,,47,47.1305827652,121.32054,142,1,160.2,990.2857339738,3.1770082062
Mr_1709,2026-03-17,106.1245270899,,48,48.1313254909,122.300908,142,0.2,160.2,990.2870058822,3.232733192
Mr_1710,2026-03-17,145,,71,70.838029499,234.09738,274,1,160.2,1298.0709139077,4.7739139702
Mr_1902,2025-07-17,140,,50,51.0526035805,134.4554,190,18,160.2,2359.7267197896,2.8811850865
Mr_1902,2025-08-15,129.3153399484,,44,44.9943115047,134.17924,169,8,160.2,1382.5014957605,2.7825908705
Mr_1902,2025-09-16,111.1101908,,35,36.1073408167,100.34101,151,23,160.2,569.9663577235,2.7567563874
Mr_1902,2025-10-17,123.21640356,,35,36.0498147502,93.0314,140,23,160.2,668.5699666994,2.2465668049
Mr_1902,2025-11-14,101,,36,37.1064868946,63.6031,110,33,160.2,742.5267007426,2.2487252766
Mr_1902,2025-12-16,102.955156,,34,35.0384898443,47.30103,87,37,160.2,868.7548664374,1.6869430989
Mr_1902,2026-01-16,102.955156,,28,28.8715811591,51.80589,87,31,160.2,4311.2086289802,1.6300180233
Mr_1902,2026-02-12,105.2300285049,,40,40.7069257855,38.90404,49,8,160.2,1819.1940991218,1.0293601799
Mr_1902,2026-03-17,106.4814541421,,35,35.6693433203,36.78969,49,13,160.2,1819.2053262748,0.9597826361
Mr_1903,2025-05-16,130,,80,78.7624788822,591.723,695,1,160.2,172.3813338336,16.4201237659
Mr_1903,2025-06-16,118.4681656378,,64,63.1490857282,367.392,445,4,160.2,348.7256118805,10.0885936424
Mr_1903,2025-07-17,113.849749357,,50,49.4419168347,262.257,321,5,160.2,438.8748441414,6.6022694428
Mr_1903,2025-08-15,113.85,,56,55.4842608813,184.3152,228,6,160.2,509.2146496871,5.009620957
Mr_1903,2025-09-16,90,,48,47.6403976573,141.4098,189,13,160.2,711.3156231039,5.5256938683
Mr_1903,2025-10-17,80,,51,50.6020373068,161.9552,214,12,160.2,711.1040584063,8.5593573423
Mr_1903,2025-11-14,79.4256898076,,44,43.8192434348,178.6564,221,6,160.2,189.2235598613,7.6809020104
Mr_1903,2025-12-16,67.25518416,,44,43.8706020168,132.3196,157,2,160.2,347.4390793201,7.919770664
Mr_1903,2026-01-16,77,,56,55.8304894151,128.269,157,5,160.2,347.7379569498,8.4046172363
Mr_1903,2026-02-12,81.084622966,,69,68.6897668092,241.0838,289,3,160.2,69.349329984,24.9610849703
Mr_1903,2026-03-17,94.4292251055,,75,74.7720658745,241.0838,289,3,160.2,69.349329984,16.1672911923
Mr_1904,2025-02-14,144,,76,77.3158066219,461.6454648,542,0.03,138,450.9997733655,9.8855288006
Mr_1904,2025-03-17,144,,59,60.2894076263,344.1047376,404,0.03,138,276.7674768567,6.2862394984
Mr_1904,2025-04-16,135.57542729,,47,50.162131331,255.16458,297,0.1,160.2,301.1703270101,4.8287771426
Mr_1904,2025-05-16,126.7,,47,50.3913153598,210.2958,247,1,160.2,374.4820391087,4.4122294856
Mr_1904,2025-06-16,127.9825341764,,44,47.3891825439,210.4893,245,0.1,160.2,355.6617842332,4.2208213687
Mr_1904,2025-07-17,126.552392,,43,46.5757768204,146.1312,177,4,160.2,539.9257653396,3.0564689598
Mr_1904,2025-08-15,126.55,,40,43.7328014946,145.296398,169,0.03,160.2,449.7771513923,2.8774244069
Mr_1904,2025-09-16,116.8708523978,,43,46.8538372522,105.6768,128,4,160.2,596.3939104893,2.4744757526
Mr_1904,2025-10-17,84.819877324,,44,42.6694252728,107.8784,128,2,160.2,529.4016225676,3.8850571213
Mr_1904,2025-11-14,84.819877324,,43,41.7250776399,98.7624,116,1,160.2,529.0373664472,3.4713939475
Mr_1904,2025-12-16,72.3,,50,48.6456259946,99.56048,116,0.2,160.2,646.3809736554,5.7364120609
Mr_1904,2026-01-16,130,,104,100.6871353646,98.7624,116,1,160.2,645.9340801763,4.3931649219
Mr_1904,2026-02-12,135.4756567964,,124,117.0746886726,123.09696,144,0.6,160.2,143.6509886191,8.3252255739
Mr_1904,2026-03-17,154.9,,129,136.8790096407,120.1248,144,3,160.2,143.6506033725,8.412618872
Mr_1905,2024-11-15,130.0668693148,,75,76.8558553589,150.175119,177,0.3,138,2941.4393205841,4.0638887979
Mr_1905,2024-12-17,130.4729826077,,62,63.9303127275,159.23061,189,1,138,1657.6523822901,3.666986283
Mr_1905,2025-01-17,113,,58,59.8318336798,159.23061,189,1,138,1695.3335793916,4.487199204
Mr_1905,2025-02-14,115,,76,78.0345196632,102.9401087,121,0.03,138,3281.432322793,3.8187078181
Mr_1905,2025-03-17,114,,75,78.1663795764,61.998754,73,0.2,138,1160.9910741109,2.3672402972
Mr_1905,2025-04-16,112.1499601952,,69,72.8091341771,79.157812,92,0.3,160.2,3463.1705080479,2.7689351062
Mr_1905,2025-05-16,123.1,,69,73.3068552244,79.157812,92,0.3,160.2,3463.1705080479,2.2516752178
Mr_1905,2025-06-16,134,,69,73.3068552244,79.157812,92,0.3,160.2,3463.1705080479,1.8968999158
Mr_1905,2025-07-17,137.2794826919,,69,73.3068552244,79.157812,92,0.3,160.2,3463.1705080479,1.8127913306
Mr_1905,2025-08-15,137.1764106221,,69,73.3068552244,79.157812,92,0.3,160.2,3463.1705080479,1.8153100601
Mr_1905,2025-09-16,136,,69,73.3068552244,79.157812,92,0.3,160.2,3463.1705080479,1.8446130782
Mr_1905,2025-10-17,138.7960345,,69,73.3068552244,79.157812,92,0.3,160.2,3463.1705080479,1.7766005484
Mr_1905,2025-11-14,130.5249318883,,77,84.6592096492,34.01946,73,46,160.2,123.2529852032,1.766624716
